instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_rcf1_3335bb71_327,JIGSAW,327,1,3,2.003058104,655,FALSE,2.05851E+16,13,2.06E+16,3,16,4.669724771,2.20E+12,3.71E+15,1.79E+14,0.008714912,257,0,1,2,0.992217899,653,1.57E+15,0.076260381,0
jigsaw_cf3_x21b52c8_130,JIGSAW,130,6,552,100.4846154,13063,FALSE,2.00907E+16,17,2.01E+16,3,13,4.615384615,1.45E+13,5.23E+14,1.63E+14,0.008110518,1902,0,3,218,0.885383807,12845,5.00E+14,0.02490419,0
jigsaw_cf2_xe148943_75,JIGSAW,75,2,626,100.44,7533,FALSE,1.31789E+16,20,1.32E+16,3,11,4.36,7.51E+12,2.58E+15,4.12E+14,0.031299875,243,0,0,0,1,7533,0,0,0
jigsaw_rcf2_4646c11e_33039,JIGSAW,33039,1,2385,200.6906383,6630618,FALSE,1.92268E+16,11,1.92E+16,3,20,4.82193771,5.47E+09,1.46E+13,1.83E+12,9.54E-05,257250,0,250,204686,0.204330418,6425932,1.95E+15,0.101475074,0
jigsaw_rcf4_x11655bb_6573,JIGSAW,6573,1,7818,202.810893,1333076,FALSE,1.27107E+16,20,1.27E+16,3,20,4.785029667,2.06E+10,7.52E+13,3.60E+12,2.83E-04,140188,0,71,115277,0.177697092,1217799,2.20E+15,0.172964807,0
jigsaw_cf1_504b1421_159,JIGSAW,159,1,1,1,159,FALSE,2.03386E+16,12,2.03E+16,3,15,4.377358491,2.26E+12,1.80E+15,2.36E+14,0.011603753,36,0,4,4,0.888888889,155,1.52E+15,0.074721167,0
jigsaw_rcf1_x25cf0d3_6582,JIGSAW,6582,1,3,2.004709815,13195,FALSE,2.02894E+16,15,2.03E+16,3,20,4.829079307,1.27E+09,1.42E+14,6.23E+12,3.07E-04,5245,0,61,135,0.974261201,13060,4.07E+15,0.200609914,0
jigsaw_cf1_x151a4e0_343,JIGSAW,343,1,1,1,343,FALSE,2.38074E+16,11,2.38E+16,3,16,4.623906706,1.18E+13,2.65E+14,9.38E+13,0.0039394,23,0,10,10,0.565217391,333,7.34E+14,0.030822603,0
jigsaw_cf4_273db689_28,JIGSAW,28,27,227,100.4642857,2813,FALSE,2.01424E+16,15,2.01E+16,3,12,4.428571429,3.55E+14,3.08E+15,1.36E+15,0.067333901,215,0,0,0,1,2813,0,0,0
jigsaw_rcf3_27e14196_6595,JIGSAW,6595,1,3834,200.5470811,1322608,FALSE,1.93974E+16,16,1.94E+16,3,20,4.79787718,5.21E+10,7.13E+13,1.01E+13,5.23E-04,93119,0,60,59756,0.358283487,1262852,2.71E+15,0.13991207,0
