instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_cf1_504b1421_159,JIGSAW,159,1,1,1,159,FALSE,2.03E+16,12,2.03E+16,3,15,4.377358491,2.26E+12,1.80E+15,2.36E+14,0.011603753,36,0,20,20,0.444444444,139,4.04E+15,0.198569693,0
jigsaw_rcf1_x25cf0d3_6582,JIGSAW,6582,1,3,2.004709815,13195,FALSE,2.03E+16,15,2.03E+16,3,20,4.829079307,1.27E+09,1.42E+14,6.23E+12,3.07E-04,5245,0,605,605,0.88465205,12590,3.98E+15,0.196074123,0
jigsaw_cf1_x151a4e0_343,JIGSAW,343,1,1,1,343,FALSE,2.38E+16,11,2.38E+16,3,16,4.623906706,1.18E+13,2.65E+14,9.38E+13,0.0039394,23,0,41,41,-0.782608696,302,4.61E+15,0.193709159,0
jigsaw_cf4_273db689_28,JIGSAW,28,27,227,100.4642857,2813,FALSE,2.01E+16,15,2.01E+16,3,12,4.428571429,3.55E+14,3.08E+15,1.36E+15,0.067333901,215,0,3,183,0.148837209,2630,2.46E+15,0.122015743,0
jigsaw_rcf3_27e14196_6595,JIGSAW,6595,1,3834,200.5470811,1322608,FALSE,1.94E+16,16,1.94E+16,3,20,4.79787718,5.21E+10,7.13E+13,1.01E+13,5.23E-04,93119,0,1239,23278,0.750018793,1299330,1.74E+15,0.089493435,0
jigsaw_cf4_x252babb_6578,JIGSAW,6578,1,3318,100.499848,661088,FALSE,2.38E+16,12,2.38E+16,3,20,4.781848586,1.31E+10,2.12E+14,1.11E+13,4.68E-04,24614,0,2016,13488,0.452019176,647600,1.46E+15,0.06149984,0
jigsaw_cf3_xcd14250_28,JIGSAW,28,6,379,100.3571429,2810,FALSE,1.49E+16,15,1.49E+16,3,11,5.178571429,5.71E+13,4.37E+15,1.06E+15,0.07090952,125,0,6,138,-0.104,2672,1.33E+15,0.089555039,0
jigsaw_rcf4_6de1b3b7_1363,JIGSAW,1363,3,2268,198.651504,270762,FALSE,1.42E+16,13,1.42E+16,3,20,4.729273661,5.65E+11,1.72E+14,2.18E+13,0.001539768,19285,0,251,5226,0.729012186,265536,8.88E+14,0.062678157,0
jigsaw_rcf4_x296c58c_70,JIGSAW,70,4,2532,229.7857143,16085,FALSE,1.92E+16,15,1.92E+16,3,14,4.257142857,1.15E+13,3.90E+15,3.77E+14,0.019673546,1993,0,14,936,0.530356247,15149,2.16E+15,0.112376335,0
jigsaw_cf2_xf42cb20_670,JIGSAW,670,8,713,100.4940299,67331,FALSE,1.74E+16,20,1.74E+16,3,20,4.713432836,5.93E+12,5.65E+14,7.94E+13,0.004552694,3183,0,152,2680,0.158027019,64651,2.07E+15,0.118909511,0
jigsaw_rcf1_2197ecdd_6585,JIGSAW,6585,1,3,1.991040243,13111,FALSE,1.59E+16,11,1.59E+16,3,20,4.785573273,2.71E+10,6.23E+13,7.05E+12,4.43E-04,2785,0,320,320,0.885098743,12791,2.22E+15,0.139839498,0
jigsaw_rcf3_x438c9fe_328,JIGSAW,328,2,4929,193.8993902,63599,FALSE,1.36E+16,14,1.36E+16,3,20,4.853658537,9.98E+11,6.89E+14,4.96E+13,0.003661865,13662,0,126,8271,0.394598155,55328,2.55E+15,0.1878484,0
jigsaw_rcf1_x7c5577e_36,JIGSAW,36,1,3,2.111111111,76,FALSE,1.66E+16,16,1.66E+16,3,10,4.416666667,1.57E+14,1.25E+15,4.73E+14,0.028419034,13,0,8,15,-0.153846154,61,2.49E+15,0.149768246,0
jigsaw_rcf2_x79af493_139,JIGSAW,139,5,2816,183.7553957,25542,FALSE,1.94E+16,19,1.94E+16,3,19,4.741007194,6.38E+12,2.75E+15,1.95E+14,0.010068689,2483,0,56,2025,0.184454289,23517,2.12E+15,0.109138433,0
jigsaw_cf1_4a53ec61_3293,JIGSAW,3293,1,1,1,3293,FALSE,1.51E+16,17,1.51E+16,3,20,4.714849681,1.24E+10,3.33E+14,1.63E+13,0.001080161,1033,0,191,191,0.815101646,3102,3.74E+15,0.24726644,0
jigsaw_rcf4_xb9f4bdd_33015,JIGSAW,33015,1,6033,200.8218991,6630135,FALSE,2.64E+16,12,2.64E+16,3,20,4.832379222,1.22E+09,1.54E+13,1.64E+12,6.22E-05,538578,0,5188,99098,0.816000654,6531037,1.37E+15,0.051801765,0
jigsaw_cf1_203072aa_32622,JIGSAW,32622,1,1,1,32622,FALSE,2.09E+16,16,2.09E+16,3,20,4.838268653,1.73E+09,8.92E+12,1.27E+12,6.07E-05,9404,0,2425,2425,0.742131008,30197,3.33E+15,0.15961286,0
jigsaw_rcf3_x1142c4a_3315,JIGSAW,3315,3,3428,202.3432881,670768,FALSE,1.73E+16,11,1.73E+16,3,20,4.767722474,3.71E+11,1.30E+14,1.81E+13,0.001046801,50666,0,597,13465,0.734239924,657303,1.64E+15,0.094464658,0
jigsaw_rcf4_7702a097_70,JIGSAW,70,34,909,200.2714286,14019,FALSE,1.96E+16,16,1.96E+16,3,17,4.557142857,2.17E+14,2.13E+15,6.49E+14,0.033072686,1455,0,9,1125,0.226804124,12894,3.46E+15,0.17660539,0
jigsaw_rcf3_x1944562_3300,JIGSAW,3300,2,2037,202.8184848,669301,FALSE,2.29E+16,14,2.29E+16,3,20,4.765757576,4.32E+10,3.29E+13,9.47E+12,4.13E-04,58877,0,126,4349,0.926134144,664952,4.78E+14,0.020843419,0
jigsaw_cf3_12497ba7_32852,JIGSAW,32852,1,1520,100.4986302,3301581,FALSE,2.11E+16,11,2.11E+16,3,20,4.816632169,6.52E+08,1.08E+13,1.34E+12,6.35E-05,242849,0,6574,81175,0.665738792,3220406,1.08E+15,0.051048815,0
jigsaw_cf2_x70a1e53_1324,JIGSAW,1324,4,324,100.4939577,133054,FALSE,2.01E+16,17,2.01E+16,3,20,4.773413897,1.26E+12,1.03E+14,3.17E+13,0.001576065,5163,0,57,2073,0.59848925,130981,6.49E+14,0.032306654,0
jigsaw_rcf4_5b859f68_336,JIGSAW,336,2,4557,218.0446429,73263,FALSE,1.77E+16,16,1.77E+16,3,19,4.630952381,2.23E+12,2.32E+15,1.61E+14,0.009129515,2279,0,107,2151,0.056164985,71112,1.90E+15,0.107565857,0
jigsaw_cf1_x47a0fe7_1363,JIGSAW,1363,1,1,1,1363,FALSE,1.72E+16,19,1.72E+16,3,20,4.776962583,2.85E+12,6.02E+13,1.84E+13,0.001065948,159,0,142,142,0.106918239,1221,2.73E+15,0.158408004,0
jigsaw_rcf1_e4f6ad12_331,JIGSAW,331,1,3,2.051359517,679,FALSE,1.84E+16,20,1.84E+16,3,19,4.637462236,1.09E+13,1.06E+15,1.64E+14,0.008925571,172,0,26,26,0.848837209,653,3.24E+15,0.176006577,0
jigsaw_rcf1_576b224d_3288,JIGSAW,3288,1,3,2.01703163,6632,FALSE,1.50E+16,15,1.50E+16,3,20,4.778284672,2.02E+10,1.69E+14,7.82E+12,5.21E-04,3226,0,303,303,0.906075635,6329,2.48E+15,0.165292055,0
jigsaw_cf1_fa228ab6_337,JIGSAW,337,1,1,1,337,FALSE,1.65E+16,13,1.65E+16,3,19,4.851632047,3.74E+12,5.47E+14,8.19E+13,0.004946803,93,0,53,53,0.430107527,284,3.34E+15,0.202095175,0
jigsaw_rcf4_x4ee7385_1339,JIGSAW,1339,30,1284,200.1613144,268016,FALSE,1.41E+16,20,1.41E+16,3,20,4.775952203,2.93E+12,3.87E+13,1.27E+13,9.01E-04,39403,0,243,17596,0.553435018,250420,1.76E+15,0.125232967,0
random_cf1_x5c10455_10000,RANDOM,10000,1,1,1,10000,FALSE,4.94E+13,19,4.94E+13,3,21,5.6546,1000000,9.12E+10,1.72E+10,3.48E-04,1876,0,922,922,0.508528785,9078,1.66E+13,0.335066327,0
random_rcf2_5c2f5d8b_200,RANDOM,200,3,984,205.265,41053,FALSE,6.47E+12,5,6.47E+12,3,16,4.485,3.00E+08,1.76E+11,4.37E+10,0.006749421,9311,0,54,6338,0.319299753,34715,1.70E+12,0.262152349,0
random_cf1_x6c375be_50000,RANDOM,50000,1,1,1,50000,FALSE,7.52E+12,15,7.52E+12,3,21,4.64158,95000,5.32E+09,7.47E+08,9.93E-05,6680,0,3668,3668,0.450898204,46332,2.65E+12,0.352896269,0
