instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_cf1_26916b6b_6598,JIGSAW,6598,1,1,1,6598,FALSE,1.47E+16,15,1.47E+16,3,20,4.820703243,3.26E+10,9.41E+13,4.94E+12,3.37E-04,2584,0,2584,2584,0,4014,1.37E+15,0.093482146,0
jigsaw_rcf1_x200a98a_3349,JIGSAW,3349,1,3,1.995222454,6682,FALSE,3.01E+16,11,3.01E+16,3,20,4.776052553,1.97E+12,4.44E+13,1.35E+13,4.48E-04,951,0,348,951,0,5731,2.12E+15,0.070438465,0
jigsaw_rcf2_31a965a0_29,JIGSAW,29,3,896,190.862069,5535,FALSE,1.82E+16,17,1.82E+16,3,10,4.896551724,2.21E+13,4.66E+15,1.04E+15,0.057313389,569,0,6,569,0,4966,2.67E+15,0.146842527,0
jigsaw_cf2_x53e7313_32896,JIGSAW,32896,1,865,100.4982369,3305990,FALSE,1.44E+16,19,1.44E+16,3,20,4.807392996,3.50E+09,8.00E+12,9.26E+11,6.43E-05,93260,0,5934,93260,0,3212730,8.22E+14,0.057103139,0
jigsaw_cf1_4fd4c46e_6548,JIGSAW,6548,1,1,1,6548,FALSE,1.44E+16,17,1.44E+16,3,20,4.76038485,3.34E+10,5.61E+13,6.53E+12,4.53E-04,1226,0,1226,1226,0,5322,9.81E+14,0.068016981,0
jigsaw_cf2_5db5d75a_34,JIGSAW,34,26,246,100.4411765,3415,FALSE,2.33E+16,12,2.33E+16,3,10,4.470588235,3.82E+14,3.64E+15,1.48E+15,0.063591132,298,0,5,298,0,3117,4.37E+15,0.187759576,0
jigsaw_rcf2_x401106d_683,JIGSAW,683,7,924,202.3352855,138195,FALSE,1.80E+16,14,1.80E+16,3,20,4.63250366,3.93E+12,2.22E+14,7.16E+13,0.003983004,9960,0,50,9960,0,128235,2.35E+15,0.130809438,0
jigsaw_rcf3_x699083b_71,JIGSAW,71,5,2016,199.3943662,14157,FALSE,1.76E+16,15,1.76E+16,3,17,4.577464789,2.15E+13,4.27E+15,6.31E+14,0.035886356,489,0,4,489,0,13668,1.04E+15,0.059165397,0
jigsaw_cf1_7b534d0f_30,JIGSAW,30,1,1,1,30,FALSE,2.12E+16,11,2.12E+16,3,15,5.033333333,4.55E+14,4.10E+15,1.27E+15,0.059948379,3,0,3,3,0,27,2.60E+15,0.122537573,0
jigsaw_rcf4_45bf920f_31,JIGSAW,31,32,717,227.8064516,7062,FALSE,1.42E+16,19,1.42E+16,3,10,4.612903226,3.54E+14,3.44E+15,1.41E+15,0.098942313,213,0,1,213,0,6849,1.01E+15,0.070992504,0
jigsaw_rcf4_x6f71c05_3333,JIGSAW,3333,2,3252,198.2976298,660926,FALSE,2.45E+16,18,2.45E+16,3,20,4.825082508,3.13E+11,1.63E+14,1.92E+13,7.85E-04,47322,0,332,47322,0,613604,2.87E+15,0.117144687,0
jigsaw_rcf4_944ca2fb_34,JIGSAW,34,43,888,215.3529412,7322,FALSE,1.52E+16,18,1.52E+16,3,10,4.794117647,2.38E+14,2.09E+15,6.94E+14,0.045721212,848,0,5,848,0,6474,2.23E+15,0.146583571,0
jigsaw_rcf1_x3d166d9_70,JIGSAW,70,1,3,2.142857143,150,FALSE,1.62E+16,18,1.62E+16,3,15,4.885714286,7.74E+12,2.52E+15,3.84E+14,0.023716761,46,0,22,46,0,104,1.89E+15,0.116916344,0
jigsaw_cf4_x632ed77_3287,JIGSAW,3287,1,1743,100.4934591,330322,FALSE,1.68E+16,15,1.68E+16,3,20,4.766352297,6.13E+10,2.32E+14,1.42E+13,8.46E-04,21391,0,234,21391,0,308931,2.21E+15,0.131407738,0
jigsaw_rcf1_x73eed8f_663,JIGSAW,663,1,3,1.960784314,1300,FALSE,1.57E+16,14,1.57E+16,3,18,4.671191554,3.99E+12,3.88E+14,5.80E+13,0.00368953,370,0,183,370,0,930,1.80E+15,0.114298593,0
jigsaw_rcf1_7d46e9d4_6582,JIGSAW,6582,1,3,1.997569128,13148,FALSE,1.69E+16,15,1.69E+16,3,20,4.798693406,1.91E+10,1.62E+14,7.27E+12,4.29E-04,4833,0,2291,4833,0,8315,1.04E+15,0.061475458,0
jigsaw_rcf1_3335bb71_327,JIGSAW,327,1,3,2.003058104,655,FALSE,2.06E+16,13,2.06E+16,3,16,4.669724771,2.20E+12,3.71E+15,1.79E+14,0.008714912,257,0,137,257,0,398,2.76E+15,0.133870942,0
jigsaw_cf3_x21b52c8_130,JIGSAW,130,6,552,100.4846154,13063,FALSE,2.01E+16,17,2.01E+16,3,13,4.615384615,1.45E+13,5.23E+14,1.63E+14,0.008110518,1902,0,21,1902,0,11161,2.61E+15,0.129680818,0
jigsaw_cf2_xe148943_75,JIGSAW,75,2,626,100.44,7533,FALSE,1.32E+16,20,1.32E+16,3,11,4.36,7.51E+12,2.58E+15,4.12E+14,0.031299875,243,0,22,243,0,7290,9.61E+14,0.072905842,0
jigsaw_rcf2_4646c11e_33039,JIGSAW,33039,1,2385,200.6906383,6630618,FALSE,1.92E+16,11,1.92E+16,3,20,4.82193771,5.47E+09,1.46E+13,1.83E+12,9.54E-05,257250,0,3620,257250,0,6373368,1.54E+15,0.08012891,0
